Entity ID,Entity Name,Name Type,Entity Type,Principal Office Address,RA Name,Status
07305584,The Hailey Group Inc.,Legal Name,Stock Corporation,"103 MORGAN DRIVE, WILLIAMSBURG, VA, 23185 - 0000, USA",SCOTT D   JOHNSON ,Inactive,
11589999,The Hair Dealer Collection LLC,Legal Name,Limited Liability Company,"300 Whitworth Way Apt108, Williamsburg, VA, 23185, USA",Jeremy  Johnson ,Inactive,
S4077642,The Hanchey Companies LLC,Legal Name,Limited Liability Company,"103 Kathryn Ct., Williamsburg, VA, 23185 - 0000, USA",JON CHRISTOPHER   HANCHEY ,Active,
02027076,"THE HAND AND HAMMER, INC.",Legal Name,Stock Corporation,"1177 JAMESTOWN ROAD, WILLIAMSBURG, VA, 23185 - 0000, USA",Vernon M. Geddy III,Active,
11711911,The Happier Dog Company,Legal Name,Stock Corporation,"145 Indian Springs Rd, Williamsburg, VA, 23185 - 3938, USA",Kathleen   McClure ,Active,
11658758,THE HARRY H. WASON CHARITABLE FOUNDATION,Legal Name,Nonstock Corporation,,Helena S. Mock ,Pending Inactive,
11148159,"The Heights Community Project, LLC",Legal Name,Limited Liability Company,"408 Merrimac Trl Apt 1, Williamsburg, VA, 23185 - 4825, USA",Sharrieff Rahseem De'Johnette ,Active,
11581710,"The Herbal Alchemist, LLC",Legal Name,Limited Liability Company,"52 Jan Rae Cir, Williamsburg, VA, 23185 - 6232, USA",Amanda Grace Davis ,Pending Inactive,
03991916,"THE HERITAGE HUMANE SOCIETY, INC.",Legal Name,Nonstock Corporation,"430 WALLER MILL RD, WILLIAMSBURG, VA, 23185 - 0000, USA",S. M.   FRANCK ,Active,
07256142,"The Hesed Consulting, Inc.",Legal Name,Nonstock Corporation,"2500 Nathaniell Powell Rd, Williamsburg, VA, 23185 - 2308, USA",REBECCA A   WALSTON ,Active,
S0472045,"The Hitchens Building, LLC",Legal Name,Limited Liability Company,"435 B PRINCE GEORGE ST, WILLIAMSBURG, VA, 23185 - 0000, USA",DAVID W  OTEY JR ,Active,
S5720745,"The Homeschool Resource Room, LLC",Legal Name,Limited Liability Company,"201 Penniman Road, Williamsburg, VA, 23185 - 0000, USA",ERIKA   JORDAN ,Inactive,
08056152,The Horseless Carriage Co.,Legal Name,Stock Corporation,"116 PETER LYALL, WILLIAMSBURG, VA, 23185 - 0000, USA",WOLTER   STRYKER ,Inactive,
S5158409,"THE HOUSE KEY, LLC",Legal Name,Limited Liability Company,"473 MERRIMAC TRAIL, WILLIAMSBURG, VA, 23185 - 0000, USA",GEORGE E   HANDLEY ,Inactive,
S4305340,The Hoytink Group LLC,Legal Name,Limited Liability Company,"1908 N Fowlers Close, Williamsburg, VA, 23185 - 0000, USA",REMCO JOSEF   HOYTINK ,Inactive,
S7215009,The Hungry Pug LLC,Legal Name,Limited Liability Company,"2910 Richard Pace South, Williamsburg, VA, 23185 - 0000, USA",KATE   COELLN ,Inactive,
S4122919,"The Imperial Olive, LLC",Legal Name,Limited Liability Company,"2516 GOODRICH DURFEY, WILLIAMSBURG, VA, 23185 - 0000, USA",ANDREW M   FRANCK ,Inactive,
06845515,"The J. Davis Group, Inc.",Legal Name,Stock Corporation,"4104 Thorngate Dr, Williamsburg, VA, 23188 - 1438, USA","JEREMY C.  JOHNSON, ESQ. ",Active,
S0594285,"The Jacobs Group, LLC",Legal Name,Limited Liability Company,"800 E Rochambeau Dr PMB 194 Ste F, Williamsburg, VA, 23188 - 9006, USA",Todd  Ellis ,Active,
06495691,The James Maloney Foundation,Legal Name,Nonstock Corporation,"208 WILLIAM SPENCER, WILLIAMSBURG, VA, 23185 - 0000, USA",PETER   KAO ,Active,
00790824,"THE JEFFERSON OF WILLIAMSBURG, INCORPORATED",Legal Name,Stock Corporation,"1453 RICHMOND RD, WILLIAMSBURG, VA, 23185 - 0000, USA",WILLIAM F.   MILLER ,Active,
S2997189,"THE JEP GROUP, LLC",Legal Name,Limited Liability Company,"9132 Stump Point Rd, Hayes, VA, 23072 - 3408, USA","DAVID W. OTEY, JR., PLC",Active,
03004348,"The Jeremiah Project, Inc.",Legal Name,Nonstock Corporation,"C/O JEREMIAH PROJECT, P OB OX 5163, WILLIAMSBURG, VA, 23188 - 0000, USA",Bray Knicely Law PLLC,Active,
S1742263,The JLK Family LLC,Legal Name,Limited Liability Company,"727 J. CLYDE MORRIS BLVD, NEWPORT NEWS, VA, 23601 - 0000, USA",ROBERT M   PFEIFER ,Inactive,
11669607,THE JOLLY JUNKER L.L.C.,Legal Name,Limited Liability Company,"148 JOHN ROLFE LN, Williamsburg, VA, 23185, USA",JASON  ASCHIERO ,Active,
S3391127,"The Kensington School, LLC",Legal Name,Limited Liability Company,"3000 EASTER CIRCLE, WILLIAMSBURG, VA, 23188 - 0000, USA",RACHEL K   JOHNSTON ,Active,
03402468,"The Kerner Group, Inc.",Legal Name,Stock Corporation,"100 STAFFORD CT, WILLIAMSBURG, VA, 23185 - 0000, USA",JOHN E   KERNER ,Active,
S2897181,"The Kerr Mowry Porush Group, LLC",Legal Name,Limited Liability Company,"411 SCOTLAND ST, WILLIAMSBURG, VA, 23185 - 0000, USA",W. SCOTT   MOWRY ,Inactive,
11165733,"The King's Collective Network, Inc.",Legal Name,Nonstock Corporation,"252 Nina Ln, Williamsburg, VA, 23188 - 1063, USA",Navon Newton Lindo Jr.,Active,
S1289901,"The Kingstowne Shops, L.L.C.",Legal Name,Limited Liability Company,"310 ED WRIGHT LANE, STE B, NEWPORT NEWS, VA, 23606 - 0000, USA",MATTHEW WESTCOTT   SMITH ,Active,
06389613,"THE KIWANIS CLUB OF THE PENINSULA AT OYSTER POINT, INC.",Legal Name,Nonstock Corporation,"PO BOX 12102, NEWPORT NEWS, VA, 23612 - 0000, USA",BARRY A   LAYMAN ,Inactive,
05233069,"THE KNICELY LAW FIRM, A PROFESSIONAL CORPORATION",Legal Name,Stock Corporation,"487 MCLAWS CIRCLE SUITE 2, WILLIAMSBURG, VA, 23185 - 0000, USA",JAMES J   KNICELY ,Pending Inactive,
S5007200,"The KynLee Group, LLC",Legal Name,Limited Liability Company,"110 CLIPPER CT, WILLIAMSBURG, VA, 23185 - 0000, USA",LINDA B   ASKEW ,Inactive,
11035666,"The Lafayette Shoppe, LLC",Legal Name,Limited Liability Company,"115 Thomas Nelson Ln, Williamsburg, VA, 23185, USA",Lisa   Ingegneri ,Active,
01746973,"THE LAMPLIGHTER SHOPPE, LTD.",Legal Name,Stock Corporation,"1490-5A QUARTERPATH RD #197, WILLIAMSBURG, VA, 23185 - 0000, USA",BRENDA L   DOUROS ,Active,
11428257,The Landscape Decorator LLC ,Legal Name,Limited Liability Company,"480 Penniman Rd, Williamsburg, VA, 23185, USA",Gilberto   De Jesus  Jacobo Jacobo  ,Inactive,
S6277406,"The Law Office of Jamie Heisler Ibrahim, PLLC",Legal Name,Limited Liability Company,"3024 S FREEMAN ROAD, WILLIAMSBURG, VA, 23185 - 0000, USA",JAMIE HEISLER   IBRAHIM ,Active,
S1131715,"The Law Office of Richard E. Hill, Jr., P.L.L.C.",Legal Name,Limited Liability Company,"1315 JAMESTOWN RD STE 101, WILLIAMSBURG, VA, 23185 - 0000, USA",RICHARD E  HILL JR ,Inactive,
S1602632,"The Leighlynn Company, LLC",Legal Name,Limited Liability Company,"4324 NEWTOWN AVE STE A, WILLIAMSBURG, VA, 23188 - 0000, USA",JOHN D   KONSTANTINOU ,Inactive,
11743308,The Leightman Maxey Foundation,Legal Name,Business Trust,"3008 John Vaughan Rd, Williamsburg, VA, 23185, USA",Dee  Harris ,Active,
07655608,The Lighthouse of Williamsburg,Legal Name,Nonstock Corporation,"3613 NELMS LN, WILLIAMSBURG, VA, 23185 - 0000, USA",BENJAMIN   THACKER-GWALTNEY ,Inactive,
11127144,"The Lily Pad on MIll Creek, LLC",Legal Name,Limited Liability Company,"821 Arlington Island Rd, Lanexa, VA, 23089, USA",Vernon M. Geddy III,Active,
S6005336,The Little Blue Farm L.L.C.,Legal Name,Limited Liability Company,"4138 WILSON RD, VIRGILINA, VA, 24598 - 0000, USA",DANIEL C   GASINK ,Inactive,
S7138987,The Local Scoop Williamsburg LLC,Legal Name,Limited Liability Company,"220 West Duke of Gloucester St, Williamsburg, VA, 23185 - 0000, USA",NATALIE A   MILLER-MOORE ,Inactive,
S4755056,THE LYNNE MARCELL COMPANIES LLC,Legal Name,Limited Liability Company,"3825 Pheasant Chase Drive, Henrico, VA, 23231 - 0000, USA",SPENCER M   BAXTER ,Active,
S5668993,"THE MAE GROUP, LLC",Legal Name,Limited Liability Company,"24 Bray Wood, Williamsburg, VA, 23185 - 0000, USA",JANE   ROBITAILLE ,Active,
11529234,The Maine W LLC,Legal Name,Limited Liability Company,"111 Ripley Rd, Williamsburg, VA, 23185 - 2943, USA",Maria R Paluzsay ,Active,
06125686,The Malachi House International,Legal Name,Nonstock Corporation,"4647 SIR GILBERT LOOP, WILLIAMSBURG, VA, 23185 - 0000, USA",MICKEY K   COLLINS ,Inactive,
11215331,"The Man Alone, LLC",Legal Name,Limited Liability Company,"401 Fort Worth Ave Apt 3, Norfolk, VA, 23505 - 2767, USA",Jeffrey   Anderson ,Inactive,
11035949,The Mental Wellness and Research Institute LLC,Legal Name,Limited Liability Company,"283 Constitution Dr, One Columbus Center, Ste. 600, Virginia Beach, VA, 23462 - 6722, USA",Robert Harrison Gibbs Jr.,Active,
11805688,The Mermaids Tear LLC,Legal Name,Limited Liability Company,"206 Normandy Cres, Williamsburg, VA, 23185 - 4010, USA",Melissa  McClellan ,Active,
06642706,"The Meuten Companies, Inc.",Legal Name,Stock Corporation,"1490-5A QUARTERPATH RD, #363, WILLIAMSBURG, VA, 23185 - 0000, USA",RICHARD BURKE   MEUTEN ,Inactive,
S7599386,"The Milieu Therapeutic Services, PC",Legal Name,Stock Corporation,"5007C Victory Blvd # 118, Yorktown, VA, 23693, USA",Harrison  Gibbs ,Active,
S8128714,"The Millennial Brothers, LLC",Legal Name,Limited Liability Company,"350 McClaws Circle, Suite 1, Williamsburg, VA, 23185 - 0000, USA",MACKENZIE ROBERT   ABBATE ,Pending Inactive,
11431765,"The Monogrammed Bee, LLC",Legal Name,Limited Liability Company,"205 Richard Brewster, Williamsburg, VA, 23185, USA",Blair  Hart ,Active,
S8323190,"The Moth Realty Group, LLC",Legal Name,Limited Liability Company,"38 Ensigne Spence, Williamsburg, VA, 23185 - 0000, USA",GAYE   MOTH ,Active,
03861069,"THE MULLER GROUP, INC.",Legal Name,Stock Corporation,"P O BOX 3031, WILLIAMSBURG, VA, 23187 - 0000, USA","THE KNICELY LAW FIRM, A PROFESSIONAL CORPORATION",Inactive,
S3347566,"THE MUSCLE SPECIALIST, LLC",Legal Name,Limited Liability Company,"811 ARLINGTON ISLAND RD, LANEXA, VA, 23089 - 0000, USA",JEREMY   FORREST ,Inactive,
11323033,"The Naked Escapist, Inc.",Legal Name,Stock Corporation,"1490 Quarterpath Rd # 5A337, Williamsburg, VA, 23185 - 6544, USA",Angela  Waite ,Inactive,
11480181,"The National Memorial Church of God of The National Memorial To The Progress of the Colored Race of America, Inc.",Legal Name,Nonstock Corporation,"2123 Treasure Island Rd, Williamsburg, VA, 23185 - 3135, USA",PETER L SMITH Sr.,Active,
06123681,"The National Memorial To The Progress Of The Colored Races In America, Inc.",Legal Name,Nonstock Corporation,"2697 LAKE POWELL RD, WILLIAMSBURG, VA, 23185 - 0000, USA",HOWARD W  SMITH SR ,Inactive,
S4059301,"The Natural Synergy Coaching Group, LLC",Legal Name,Limited Liability Company,"11 Yeardley's Grant, Williamsburg, VA, 23185 - 0000, USA",DEBORAH   WAGNER ,Inactive,
S2974527,The Next Business Step LLC,Legal Name,Limited Liability Company,"2092 HORNES LAKE RD, WILLIAMSBURG, VA, 23185 - 0000, USA",LOUISE   PRITCHARD ,Inactive,
S3492578,"The Nimble Bee, LLC",Legal Name,Limited Liability Company,"4116 N HARDING AVENUE, CHICAGO, IL, 60618 - 0000, USA",JUDITH   CRAFT ,Inactive,
07568025,"The O&W Group, Inc.",Legal Name,Stock Corporation,"990 MAIN ST. SUITE 100, DANVILLE, VA, 24541 - 0000, USA","PETER  MELLETTE, ESQ ",Inactive,
05898846,The Ornament Company,Legal Name,Stock Corporation,"315 ARCHERS MEAD, WILLIAMSBURG, VA, 23185 - 0000, USA",PETER HUGH   ARMOUR ,Inactive,
03321452,"THE P.I.E. CLUB, INC.",Legal Name,Stock Corporation,"99 SHELLBANK DRIVE, WILLIAMSBURG, VA, 23185 - 4153, USA",MICHAEL P   RODGERS ,Inactive,
S5569712,"The Painted Lady of Williamsburg, LLC",Legal Name,Limited Liability Company,"116 JUSTICE GRICE, WILLIAMSBURG, VA, 23185 - 0000, USA",KATHLEEN   PUIA ,Active,
07610033,The Painter of Virginia Incorporated,Legal Name,Stock Corporation,"5732 Curlew Dr, Norfolk, VA, 23502 - 4625, USA",GABRIEL   GOAR ,Active,
11280631,"The Paw Patch Alliance, LLC",Legal Name,Limited Liability Company,"118 Gate House Blvd, Williamsburg, VA, 23185 - 3148, USA",Christine Sue Carden ,Inactive,
11137184,"The Peace Hill Foundation, Inc.",Legal Name,Nonstock Corporation,"18101 the Glebe Ln, Charles City, VA, 23030 - 3827, USA",Daniel C. Gasink ,Active,
03646569,"THE PENDLETON GROUP, INC.",Legal Name,Stock Corporation,"604 COUNSELORS WAY, WILLIAMSBURG, VA, 23185 - 0000, USA",MILTON C  SIMPSON JR ,Inactive,
S6016606,"The Pennybright Group, LLC",Legal Name,Limited Liability Company,"112 Governor Berkeley Road, Williamsburg, VA, 23185 - 0000, USA",TRESSELL   CARTER ,Active,
11380360,"The Peppy, LLC",Legal Name,Limited Liability Company,"7960 Donegan Dr Ste 228, Manassas, VA, 20109 - 8236, USA",Jeremy C. Johnson ,Active,
11073770,The Performance Pursuit LLC,Legal Name,Limited Liability Company,"114 Pettigrew Ct, Williamsburg, VA, 23185, USA",Kaimare  Laird ,Active,
S5305158,The Personal Touch LLC,Legal Name,Limited Liability Company,"531 MILL NECK RD, Williamsburg, VA, 23185 - 0000, USA",M C   MESSICK ,Inactive,
S6397857,"The Pet Care Company, LLC",Legal Name,Limited Liability Company,"209 Waller Mill Rd, Williamsburg, VA, 23185 - 2947, USA",Matthew  Allen ,Active,
11335711,"THE PHALANX CONSORTIUM, LLC",Legal Name,Limited Liability Company,"102 PENRITH CT, Williamsburg, VA, 23185, USA",THOMAS CHRISTOPHER BENNETT ,Inactive,
06977870,The Philip Richardson Family Foundation,Legal Name,Nonstock Corporation,"PO BOX 3661, WILLIAMSBURG, VA, 23187 - 0000, USA","GEDDY, HARRIS, FRANCK & HICKMAN, L.L.P.",Active,
05446356,The Phoenix Corporation,Legal Name,Stock Corporation,"611 INDUSTRIAL PARK DR, NEWPORT NEWS, VA, 23608 - 0000, USA",DANIEL   QUARLES ,Inactive,
11002830,The Pierson Company,Legal Name,Stock Corporation,"104 Governors Dr, Williamsburg, VA, 23185 - 3436, USA",Henry  Stephens ,Active,
08460719,The Pizza Farm Inc.,Legal Name,Stock Corporation,"203 BETHUNE DRIVE, WILLIAMSBURG, VA, 23185 - 0000, USA",ANGELA   BARGLOF ,Active,
11382154,The Point BBQ Inc.,Legal Name,Stock Corporation,"7 Freeman Dr, Poquoson, VA, 23662 - 1711, USA",Helena S Mock ,Inactive,
S5570850,THE POLISHED PINEAPPLE LLC,Legal Name,Limited Liability Company,"502 Spring Trce, Williamsburg, VA, 23188 - 1653, USA",DAVID W  OTEY JR ,Active,
11567576,"The Poller Professional Group, LLC",Legal Name,Limited Liability Company,"5511 Rolling Woods Dr, Williamsburg, VA, 23185 - 8017, USA",Lynda Darlene Byrd-Poller ,Active,
11772558,The Postpartum Space LLC,Legal Name,Limited Liability Company,"5580 Brixton Rd, Williamsburg, VA, 23185 - 3868, USA",Marie  Lewis ,Active,
02195402,"The Precious Gem, Inc.",Legal Name,Stock Corporation,"423 W Duke of Gloucester St, WILLIAMSBURG, VA, 23185 - 3602, USA",Bray Knicely Law PLLC,Active,
11029678,The Premier Experience LLC,Legal Name,Limited Liability Company,"1490 Quarterpath Rd # 334, Williamsburg, VA, 23185 - 6544, USA",Shanquith  Dawkins ,Inactive,
06313530,"THE PREPARED OFFICE, INC.",Legal Name,Stock Corporation,"1490-5A QUARTERPATH RD #325, WILLIAMSBURG, VA, 23185 - 0000, USA",ALAN   HOCHMAN ,Inactive,
06967335,"The Providence Forge Presbyterian Church Foundation, Inc.",Legal Name,Nonstock Corporation,"1177 JAMESTOWN RD, WILLIAMSBURG, VA, 23185 - 0000, USA",SUSANNA B   HICKMAN ,Inactive,
11614839,The Pulse Recruiting LLC,Legal Name,Limited Liability Company,"109 Indian Springs Rd, Williamsburg, VA, 23185, USA",Nicolas Vail Lennarz ,Active,
11693835,The Purple Apron Cafe LLC,Legal Name,Limited Liability Company,"110 Park Pl, Williamsburg, VA, 23185 - 4766, USA",Jaimee Elizabeth Arundell ,Inactive,
11485406,"The Quality Way, LLC",Legal Name,Limited Liability Company,"133 Howard Dr, Williamsburg, VA, 23185 - 6018, USA",Margaret Burnette Jones ,Inactive,
08488272,The Real American Revolution,Legal Name,Nonstock Corporation,"55 Winster Fax, Williamsburg, VA, 23185, USA",RANDOLPH G   FLOOD ,Active,
04806667,"The Rich Group, Inc.",Legal Name,Stock Corporation,"5332 HILLSIDE WAY, WILLIAMSBURG, VA, 23185 - 0000, USA",PAUL M   RICH ,Inactive,
11543652,The Rochambeau Society,Legal Name,Nonstock Corporation,"55 Winster Fax, Williamsburg, VA, 23185, USA",Randolph G Flood ,Active,
03883402,"THE ROLLING WOODS WOMEN'S CLUB, INC.",Legal Name,Nonstock Corporation,"2709 PERSIMMON PLACE, WILLIAMSBURG, VA, 23185 - 0000, USA",KATHLEEN   MICHEL ,Inactive,
06484794,"THE RONALD WEST FAMILY FOUNDATION, INC.",Legal Name,Nonstock Corporation,"3236 WINGFIELD LAKE ROAD, WILLIAMSBURG, VA, 23185 - 0000, USA",RONALD LEE   WEST ,Active,
07808728,"The Rozovsky Group, Inc.",Legal Name,Stock Corporation,"3231 READES WAY, WILLIAMSBURG, VA, 23185 - 0000, USA","FAY A. ROZOVSKY JD,   MPH ",Inactive,
S2937615,"THE RX JAR, LLC",Legal Name,Limited Liability Company,"102 HUNTINGDON RD, WILLIAMSBURG, VA, 23185 - 0000, USA",THOMAS R   WILLIAMS ,Inactive,
11269491,"The Salty Nurse, LLC",Legal Name,Limited Liability Company,"116 Panther Paw Path, Williamsburg, VA, 23185, USA",Michelle  Paxton ,Active,
L0197303,The Second Ullman Family Limited Partnership,Legal Name,Limited Partnership,"ONE COLUMBUS CENTER, STE 1100, VIRGINIA BEACH, VA, 23462 - 0000, USA",SUSANNA B.   HICKMAN ,Inactive,
S3931641,The Service Standard LLC,Legal Name,Limited Liability Company,"1574 Penniman Rd, Williamsburg, VA, 23185 - 0000, USA",JOHN   TUTTLE ,Inactive,
S4163087,The Shoe Attic LLC,Legal Name,Limited Liability Company,"1404 KATHERINE SHAYE LN, WILLIAMSBURG, VA, 23185 - 0000, USA",BRITTANY   ROLSTON ,Active,
01683127,"THE SILVER VAULT, LTD.",Legal Name,Stock Corporation,"308 E TAZEWELL WAY, WILLIAMSBURG, VA, 23185 - 0000, USA",DIANE W   KOUN ,Active,
11814633,"The Society for Historians of the Early American Republic (SHEAR), Inc.",Legal Name,Nonstock Corporation,"427 Scotland St, Williamsburg, VA, 23185 - 3623, USA",Martha  Howard ,Active,
11235687,"The Society for the Relief of the Preachers of the Virginia Annual Conference of the United Methodist Church, Their Families, Their Widows and Orphans",Legal Name,Nonstock Corporation,"20508 MURPHY MILL RD, Windsor, VA, 23487 - 6305, USA",James E. Vaiden ,Active,
05522107,THE SOCIETY OF AMERICAN PERIOD FURNITURE MAKERS,Legal Name,Nonstock Corporation,"1177 Jamestown Rd, Williamsburg, VA, 23185 - 3315, USA",S M   FRANCK ,Active,
S3984285,"The Spine Center of Williamsburg, LLC",Legal Name,Limited Liability Company,"219 MCLAWS CIRCLE, WILLIAMSBURG, VA, 23185 - 0000, USA",MARK D   CROUCHER ,Active,
02423937,"THE ST. GEORGE'S HUNDRED ASSOCIATION, LTD.",Legal Name,Nonstock Corporation,"P O BOX 5475, WILLIAMSBURG, VA, 23188 - 0000, USA",Jeremy  Forrest ,Active,
05819172,"The St. Mark Foundation, Inc.",Legal Name,Nonstock Corporation,"118 Old York Hampton Hwy, Rev Joel Neubauer, YORKTOWN, VA, 23692 - 4818, USA",HELENA S   MOCK ,Active,
S7122643,"The Stables Property Group, LLC",Legal Name,Limited Liability Company,"147 George Sandys, Williamsburg, VA, 23185 - 0000, USA",TRACEY   NEALE ,Inactive,
S8432017,"The Stillwater Group, LLC",Legal Name,Limited Liability Company,"15 The Palisades, Williamsburg, VA, 23185 - 0000, USA","NANCY C. TURNER,   TRUSTEE ",Active,
05165402,"THE STINSON GROUP, INC.",Legal Name,Stock Corporation,"2808 ANN JOHNSON LANE, WILLIAMSBURG, VA, 23185 - 0000, USA",KIERSTEN D.   STINSON ,Inactive,
11328636,"The Stitch Dimension, LLC",Legal Name,Limited Liability Company,"508 W Maynor Dr, Williamsburg, VA, 23185, USA",Tanya  Lyons ,Active,
07221393,The Strollo Consulting Group Inc.,Legal Name,Stock Corporation,"105 LOW RIDGE RD, WILLIAMSBURG, VA, 23185 - 0000, USA",WILLIAM P   STROLLO ,Inactive,
03899341,"THE STRUCTURES GROUP, INC.",Legal Name,Stock Corporation,"1200 Old Colony Ln, Williamsburg, VA, 23185 - 3800, USA",Michael  Matthews ,Active,
07259492,"THE SUITES, INC.",Legal Name,Stock Corporation,"477 MCLAWS CIRCLE, SUITE 3, WILLIAMSBURG, VA, 23185 - 0000, USA",DANIEL   QUARLES ,Active,
S8336051,The Swamp Watchers LLC,Legal Name,Limited Liability Company,"408 Merrimac Trail Apt 10, Williamsburg, VA, 23185 - 0000, USA",CHARLES   SUTHERLAND ,Inactive,
07994288,"The Tammy Smith Group, Inc.",Legal Name,Stock Corporation,"114 GREENBRIER, WILLIAMSBURG, VA, 23185 - 0000, USA",Lawrence Edward Luck ,Pending Inactive,
02030765,THE TAPROOT COMPANY,Legal Name,Stock Corporation,"3024 Sweet Gum Ln, Williamsburg, VA, 23185 - 8119, USA",DAVID   COPPINGER ,Active,
S1191271,"THE TEXTILE AND COSTUME CONSERVATORY, L.L.C.",Legal Name,Limited Liability Company,"102 BIRMINGHAM, WILLIAMSBURG, VA, 23185 - 0000, USA",LOREEN M   FINKELSTEIN ,Inactive,
S2012260,THE TIFFANY TEAM llc,Legal Name,Limited Liability Company,"4663 SIR GILBERT LOOP, WILLIAMSBURG, VA, 23185 - 0000, USA",LAWRENCE WESLEY   TIFFANY ,Inactive,
11210708,The Toano Business Center Condominium Owners Association,Legal Name,Nonstock Corporation,"8105 Richmond Rd Ste 207, Toano, VA, 23168 - 9261, USA",Sheldon M Franck ,Active,
01164276,"THE TOYMAKER OF WILLIAMSBURG, INC.",Legal Name,Stock Corporation,"131 HUNTING COVE, WILLIAMSBURG, VA, 23185 - 0000, USA",SARAH O   GUNN ,Active,
07181175,"The Trailer Hut, Inc.",Legal Name,Stock Corporation,"261 MILLSTREAM WAY, WILLIAMSBURG, VA, 23185 - 0000, USA",DAVE   RIBEIRO ,Inactive,
11704268,The Tranzmyoot Corporation,Legal Name,Stock Corporation,"280 E Queens Dr, WILLIAMSBURG, VA, 23185, USA",Kathryn M Rolley ,Active,
S4294627,The Tripod Group LLC,Legal Name,Limited Liability Company,"122 Edward Wakefield, Williamsburg, VA, 23185 - 0000, USA",FRANK   KRISTAN ,Inactive,
