Entity ID,Entity Name,Name Type,Entity Type,Principal Office Address,RA Name,Status
07411192,THE FAST & FURIOUS TRACK CLUB INC.,Legal Name,Nonstock Corporation,,LERENZO   LEAVELLE ,Inactive,
11679519,The Fenestration Company LLC,Legal Name,Limited Liability Company,"785 49th St, Norfolk, VA, 23508 - 2029, USA",Garrett  Miller ,Active,
11435559,The Ferrer Group LLC,Legal Name,Limited Liability Company,"5010 Gosnold Ave, Norfolk, VA, 23508 - 2112, USA",James  Benner ,Inactive,
11799171,"The Friends of Lambert's Point City Park, Inc.",Legal Name,Nonstock Corporation,,BRIAN N FRIEDMAN ,Active,
S7911797,The Good Talk LLC,Legal Name,Limited Liability Company,"521 New Hampshire Ave., Norfolk, VA, 23508 - 0000, USA",ELICIA   LILES ,Inactive,
11048704,The Hamlet Group LLC,Legal Name,Limited Liability Company,"719 W 38th St, Norfolk, VA, 23508 - 3125, USA",Ryan DeWayne Hamlet ,Inactive,
02319283,THE HIRAM CLUB,Legal Name,Nonstock Corporation,"PO BOX 64264, VIRGINIA BEACH, VA, 23464 - 0000, USA",DAVID MELVIN   O'DELL ,Inactive,
02507150,"THE HURRAH PLAYERS, INC.",Legal Name,Nonstock Corporation,"128 W Olney Rd, NORFOLK, VA, 23510 - 2006, USA",HUGH R.   COPELAND ,Active,
07825706,The Hut Inc.,Legal Name,Stock Corporation,"3375 KILLAM AVE, NORFOLK, VA, 23508 - 0000, USA",DARLY   ANTOINE ,Inactive,
S5837911,The Independent Kitten LLC,Legal Name,Limited Liability Company,"526 New York Avenue, Norfolk, VA, 23508 - 0000, USA",CHARITY KAYE   PERRY ,Inactive,
11417882,The InnerG Palace Llc,Legal Name,Limited Liability Company,"2810 Kimball Ter, Norfolk, VA, 23504, USA",Shawntaya  Denise Powell ,Active,
08124398,THE INTERNATIONAL SOCIETY FOR ELECTROPORATION- BASED TECHNOLOGIES AND TREATMENTS,Legal Name,Nonstock Corporation,"325 Stanger St, Kelly Hall (Room 329) Virginia Tech, Blacksburg, VA, 24061 - 1028, USA",RICHARD   HELLER ,Active,
08486185,THE ISSAC GROUP INC.,Legal Name,Stock Corporation,,J   GREEN ,Inactive,
02785822,"THE JOE JORDAN FOUNDATION, INCORPORATED",Legal Name,Nonstock Corporation,"512 W 35TH ST, NORFOLK, VA, 23508 - 0000, USA","WILLIAM H.  JORDAN, SR. ",Active,
11265552,THE JOSHUA EFFECT PRODUCTIONS LLC,Legal Name,Limited Liability Company,"1108 E Main St # 1587 Ste 906, Richmond, VA, 23219 - 3539, USA",Aisha   Copeland ,Inactive,
S2469072,The Kings Lawn and Yard Care LLC,Legal Name,Limited Liability Company,"311 W 35TH ST, NORFOLK, VA, 23508 - 0000, USA",RICHARD   WILLARD ,Inactive,
11808137,"The Larchmont Handyman, LLC",Legal Name,Limited Liability Company,"5401 Argall Ave, Norfolk, VA, 23508, USA",Craig  Hill ,Active,
11507754,"The Literacy OT, PLLC",Legal Name,Limited Liability Company,"1338 Westmoreland Ave, Norfolk, VA, 23508 - 1321, USA",Seth  McFarland ,Active,
11600176,The Little Meadow LLC,Legal Name,Limited Liability Company,"4503 Gosnold Ave, Norfolk, VA, 23508, USA",Erin Louise Miller ,Inactive,
11281768,"The Lux Lounge Boutique, LLC",Legal Name,Limited Liability Company,"10401 Colony Village Way Apt 301, North Chesterfield, VA, 23237 - 3583, USA",Kinah  Tucker ,Inactive,
S7805700,"The Luxxe Collection, LLC",Legal Name,Limited Liability Company,"5442 Greenplain Rd, 303, Norfolk, VA, 23502 - 0000, USA",DESTINY   CARTER ,Inactive,
S3343466,"The Manning Studio, LLC",Legal Name,Limited Liability Company,"439 NEW JERSEY AVE, NORFOLK, VA, 23508 - 0000, USA",PAMELA A   MANNING ,Active,
S6083978,The Manor on Broad LLC,Legal Name,Limited Liability Company,"4414 Colley Ave, Norfolk, VA, 23508 - 0000, USA",CHUCK   BEELER ,Inactive,
S7900881,"The Mavens Brand, LLC",Legal Name,Limited Liability Company,"829 West 34th Street, Norfolk, VA, 23508 - 0000, USA",DYMOND   JONES ,Inactive,
06900575,"The Memorial Spiritualist Church, NSAC",Legal Name,Nonstock Corporation,"307 W 37TH ST, NORFOLK, VA, 23508 - 0000, USA",Jill Vohar Webster ,Active,
11598641,The Monarchists LLC,Legal Name,Limited Liability Company,"4313 Colonial Ave, Norfolk, VA, 23508, USA",Michael  Langston ,Active,
S1860297,"The Muddy Paw Grooming and Retail Store, LLC",Legal Name,Limited Liability Company,"3700 HAMPTON BLVD, NORFOLK, VA, 23508 - 0000, USA",MARYANN   JACOBSON ,Active,
11685442,"The Nation of Bafour, LLC",Legal Name,Limited Liability Company,"4525 South Blvd Ste 203, Virginia Beach, VA, 23452 - 1147, USA",Ismael Bilal Saleem ,Active,
05182407,"THE NORFOLK PRESERVATION ALLIANCE, INC.",Legal Name,Nonstock Corporation,"1419 Buckingham Ave, Norfolk, VA, 23508 - 1314, USA",JOANNE S   BERKLEY ,Active,
01486141,THE NORWEGIAN LADY PLAZA FOUNDATION,Legal Name,Nonstock Corporation,"201 E CITY HALL AVE, NORFOLK, VA, 23510 - 0000, USA",Alex H. Pincus ,Active,
S7927801,The OFFSZN LLC,Legal Name,Limited Liability Company,"614 Virginia ave, Norfolk, VA, 23508 - 0000, USA",BRICEN   PARKER ,Inactive,
11437056,The Polycarp Group LLC,Legal Name,Limited Liability Company,"5010 Gosnold Ave, Norfolk, VA, 23508 - 2112, USA",James  Benner ,Inactive,
S4017333,"The Precocious Peony, LLC",Legal Name,Limited Liability Company,"1220 N FAIRWATER DR, NORFOLK, VA, 23508 - 0000, USA",LIZA M   DELPIERRE ,Inactive,
11210497,"The Shine Brightly Group, Ltd.",Legal Name,Stock Corporation,"4204 Colonial Ave, Norfolk, VA, 23508, USA",Gary Robert Cooper ,Inactive,
11418274,The SOCE Project,Legal Name,Nonstock Corporation,"1023 W 38th St Apt H, Norfolk, VA, 23508 - 2661, USA",WGSBG LLC,Inactive,
02728418,THE SOUTH FORTY CORPORATION OF VIRGINIA,Legal Name,Stock Corporation,"712 QUEEN ELIZABETH DR, VA BEACH, VA, 23452 - 0000, USA",TEDDY W   HARRIS ,Inactive,
11445471,The Spoken Word LLC,Legal Name,Limited Liability Company,"410 W 33rd St, Norfolk, VA, 23508 - 3221, USA",Phillip  Waldo Jr.,Inactive,
11070561,THE T&N GROUP LLC,Legal Name,Limited Liability Company,"4601 MAYFLOWER RD APT 10C , Norfolk, VA, 23508, USA",TONY  BARNES ,Inactive,
S3704519,The Thomturn Company LLC,Legal Name,Limited Liability Company,"783 W 53RD ST, NORFOLK, VA, 23508 - 0000, USA",BRYANT   THOMAS ,Inactive,
11728353,The Ultimate Love Letter LLC,Legal Name,Limited Liability Company,"528 W 37th St, Norfolk, VA, 23508 - 3114, USA",Cecilia  Warren ,Active,
11531025,"The Virginia Masonry Association of Tidewater, Inc.",Legal Name,Nonstock Corporation,"2415 Church St, Norfolk, VA, 23504 - 1607, USA",Igor A Vaserfirer ,Active,
11392094,THE WILLIAMS & SCOTT HOLDING CO.,Legal Name,Stock Corporation,"2129 General Booth Blvd PMB 338 Ste 103, Virginia Beach, VA, 23454 - 5899, USA",JAMES  SCOTT ,Active,
11266676,"The Wounded Healer Project, LLC",Legal Name,Limited Liability Company,"5610 Monroe Pl Apt N, Norfolk, VA, 23508 - 1561, USA",Marlo Denell Wynn ,Inactive,
11335722,The Zonfather LLC,Legal Name,Limited Liability Company,"1134 Bolling Ave Apt 211C, Norfolk, VA, 23508 - 1549, USA",Jesse   Fitzsimmons ,Active,
11625517,THEARMANIEFFECT LLC,Legal Name,Limited Liability Company,"2807 N Parham Rd # 4745 Ste 320, Henrico, VA, 23294 - 4458, USA",JAYLIN  HALL ,Inactive,
11585275,Thee Food Stop LLC,Legal Name,Limited Liability Company,"324 W 34th St, Norfolk, VA, 23508 - 3223, USA",Nicole  Stephenson ,Active,
11329175,Thermal Insight LLC,Legal Name,Limited Liability Company,"5009 Newport Ave, Norfolk, VA, 23508, USA",Michael Patrick Dunn ,Inactive,
F1536368,"THIRY TECHNOLOGY SERVICES, INC.",Legal Name,Stock Corporation,"5215 Colley Ave STE 106, NORFOLK, VA, 23508 - 2166, USA",DOUGLAS   THIRY ,Pending Inactive,
S5861911,"Three Seas Development, LLC",Legal Name,Limited Liability Company,"864 W. 40th Street, Norfolk, VA, 23508 - 0000, USA",K. KINGSLEY   HART ,Active,
S3895176,Thunder Damian LLC,Legal Name,Limited Liability Company,"4330 Towanda Rd., Chesapeake, VA, 23325 - 0000, USA",CARLOS DAMIAN   MEDINA ,Inactive,
11185132,Tiarra Darnell Photography LLC,Legal Name,Limited Liability Company,"1431 w 38th st, Norfolk, VA, 23508, USA",Tiarra  Darnell ,Inactive,
S7842083,"TickTockTick, LLC",Legal Name,Limited Liability Company,"1705 BOLLING AVENUE, NORFOLK, VA, 23508 - 0000, USA",FRANK CRAWFORD   STEWART ,Active,
11808143,Tidewater Analytics LLC,Legal Name,Limited Liability Company,"1120 Bedford Ave, Norfolk, VA, 23508, USA",Gregory Thomas Haben ,Active,
11251301,Tidewater Auto Rental Company LLC,Legal Name,Limited Liability Company,"500 Carolina Ave, Norfolk, VA, 23508, USA",Randolph  Kennedy Jr.,Inactive,
00522219,TIDEWATER BOAT CLUB,Legal Name,Nonstock Corporation,"798 45th St, Norfolk, VA, 23508 - 2070, USA",WILLIAM L   BISHOP ,Active,
S8675896,Tidewater Builders Of Virginia LLC,Legal Name,Limited Liability Company,"850 w 40th Street, Norfolk, VA, 23508 - 0000, USA",RONALD LEE   SKELLEY ,Inactive,
11269095,"TIDEWATER COASTAL GROWERS, LLC",Legal Name,Limited Liability Company,"5430 Glenhaven Cres, Norfolk, VA, 23508 - 1326, USA",John Stephen Anderson ,Inactive,
11113586,"Tidewater CTS, LLC",Legal Name,Limited Liability Company,"2107 Claremont Ave, Norfolk, VA, 23507 - 1123, USA",Jennifer  Burke ,Inactive,
S2289496,Tidewater Gymnastics Academy LLC,Legal Name,Limited Liability Company,"1214 S FAIRWATER DR, NORFOLK, VA, 23508 - 0000, USA",JOANNA S   FELTS ,Active,
S0513327,"Tidewater Insurance Services, L.L.C.",Legal Name,Limited Liability Company,"1340 BOLLING AVE, NORFOLK, VA, 23508 - 0000, USA",B HALE  DELAVAN JR ,Inactive,
04098398,"TIDEWATER KOREAN ASSOCIATION, INC.",Legal Name,Nonstock Corporation,"4301 Hampton Blvd Ste 3111, Norfolk, VA, 23508 - 2888, USA",Lea  Lee ,Active,
S5371630,"Tidewater Land, LLC",Legal Name,Limited Liability Company,"4400 Colley Ave, Norfolk, VA, 23508 - 0000, USA",JOHN R.   STOKES ,Active,
07132566,Tidewater Maintenance Solutions Inc.,Legal Name,Stock Corporation,"528 W 35th St, Norfolk, VA, 23508 - 3102, USA",COREY A  PETERS SR ,Active,
S2782748,"Tidewater Medical-Legal Consulting, LLC",Legal Name,Limited Liability Company,"1520 MAGNOLIA AVE, NORFOLK, VA, 23508 - 0000, USA",HELEN L   AMBROSE ,Inactive,
S4032746,"Tidewater Ripetide, LLC",Legal Name,Limited Liability Company,"1402 Eleanor Court, Norfolk, VA, 23508 - 0000, USA",K THOMAS  RITTER JR ,Inactive,
S4035376,"Tidewater Riptide, LLC",Legal Name,Limited Liability Company,"1402 Eleanor Court, Norfolk, VA, 23508 - 0000, USA","K. THOMAS  RITTER, JR ",Inactive,
11440909,Tidewater Twinn LLC,Legal Name,Limited Liability Company,"643 W 34th St, Norfolk, VA, 23508 - 3141, USA",David  Caraballo ,Inactive,
11094169,"Tidewater Vision Occupational Therapy, PLLC",Legal Name,Limited Liability Company,"1441 Magnolia Ave, Norfolk, VA, 23508, USA",Amber   Chonsky ,Inactive,
07702368,Tini's Tea Inc.,Legal Name,Stock Corporation,"4820 HAMPTON BLVD, UNIT 3, NORFOLK, VA, 23508 - 0000, USA",TIAN YAN   ZHENG ,Inactive,
11082523,Tiny Dreamers LLC,Legal Name,Limited Liability Company,"2000 Stalham Rd , Chesapeake, VA, 23324, USA",Kyalah  Cox- Johnson ,Inactive,
11806797,"Tiny Voices, LLC",Legal Name,Limited Liability Company,"1431 Monterey Ave, Norfolk, VA, 23508, USA",Rebecca  Hatrtnett ,Active,
S3727742,"Titus Sports Medicine, LLC",Legal Name,Limited Liability Company,"764 west 52nd street, norfolk, VA, 23508 - 0000, USA",MICHAEL HUTCH   CALL ,Inactive,
11758121,TJ Investment Group LLC,Legal Name,Limited Liability Company,"511 Connecticut Ave, Norfolk, VA, 23508, USA",Thomas  Capstick ,Active,
11005873,TJ's Affordable Cleaning Services LLC,Legal Name,Limited Liability Company,"816 W 31st St, Norfolk, VA, 23508 - 3003, USA",Ta'Quan Rashard Jones ,Inactive,
11604839,"TK2 Major Eventz , LLC",Legal Name,Limited Liability Company,"507 Williamsburg Ave, Portsmouth, VA, 23704, USA",TARYN A MAJORS ,Inactive,
S4880334,TLT courier service LLC,Legal Name,Limited Liability Company,"1333 west 25th St, Norfolk, VA, 23508 - 0000, USA",TIMOTHY L   TAYLOR ,Active,
S7029103,"TMC Investment Group, LLC",Legal Name,Limited Liability Company,"511 CONNECTICUT AVENUE, NORFOLK, VA, 23508 - 0000, USA",MORGAN EM   MILES ,Active,
S3856848,"TMLT, LLC",Legal Name,Limited Liability Company,"6149 Powhatan Ave, Norfolk, VA, 23508 - 0000, USA",J LEVI  THOMSON III ,Inactive,
11210614,TMT Master's Touch Custom Paint & Home Improvement Inc.,Legal Name,Stock Corporation,"3069 parkside dr apt2, Chesapeake, VA, 23324, USA",Harvey  Sampson ,Inactive,
07345234,"TNB Services, Inc.",Legal Name,Stock Corporation,,TIFFANY   NEY-BARTON ,Inactive,
S7341961,Tokyo Fresh Art Gallery LLC,Legal Name,Limited Liability Company,"742 E 28TH STREET, NORFOLK, VA, 23504 - 0000, USA",TYRELL JACQUIN   SMITH ,Inactive,
S7157953,"Tony K Burris Family, LLC",Legal Name,Limited Liability Company,"1217 Richmond Crescent, Norfolk, VA, 23508 - 0000, USA",LARRY WAYNE   WILSON ,Inactive,
S7998828,Top Dollar Products LLC,Legal Name,Limited Liability Company,"829 Sparks Terrace, Chesapeake, VA, 23322 - 0000, USA",OWEN   WILLIAMSON ,Inactive,
11704885,Torres Contracting LLC,Legal Name,Limited Liability Company,"1712 48th St, Norfolk, VA, 23508 - 1830, USA",Moses  Torres ,Active,
S8298467,Total Restaurant Development LLC,Legal Name,Limited Liability Company,"4811 Newport Ave, Apt. 1, Norfolk, VA, 23508 - 0000, USA",ANDREA   TRDINA ,Inactive,
11039506,"TOUCH OF CLASS CLEANING, LLC",Legal Name,Limited Liability Company,"501 W 38TH ST, Norfolk, VA, 23508, USA",TOMMY LEE CONYERS ,Inactive,
S3545623,"Touche Weddings & Events, LLC",Legal Name,Limited Liability Company,"4708 BROMPTON DR, VIRGINIA BEACH, VA, 23456 - 0000, USA",DANIEL D  DICKENSON III ,Inactive,
11200124,"Touched by TEE, LLC",Legal Name,Limited Liability Company,"1028 W 35th St Apt 2, Norfolk, VA, 23508 - 3033, USA",Gail  Davis  ,Pending Inactive,
S6832192,"Town Center Hotel, LLC",Legal Name,Limited Liability Company,"4400 Colley Ave, Norfolk, VA, 23508 - 0000, USA",J RANDOLPH   STOKES ,Inactive,
07643935,Trader Station Joe's Inc.,Legal Name,Stock Corporation,"621 WEST 38TH ST APT A, NORFOLK, VA, 23508 - 0000, USA",JAMES SCOTT   MEYERS ,Inactive,
S0512428,"Tradewinds Business Alliance, L.C.",Legal Name,Limited Liability Company,"1340 BOLLING AVE, NORFOLK, VA, 23508 - 0000, USA",B HALE  DELAVAN JR ,Inactive,
S6464871,"Traits Agency, LLC",Legal Name,Limited Liability Company,"435 Virginia Ave Apt 313, Norfolk, VA, 23508 - 2909, USA",LAMON QUITSNA   CHERRY ,Active,
11829884,Tranquility Crisis Residential LLC ,Legal Name,Limited Liability Company,"1350 W 38th St, 1350 W 38th St, Norfolk, VA, 23508, USA",Deshay   Edwards ,Active,
S7975875,"translatorplease, LLC",Legal Name,Limited Liability Company,"1328 CORNWALL PLACE, NORFOLK, VA, 23508 - 0000, USA",Elizabeth  Janik ,Active,
11026928,TRAPSTAR LLC,Legal Name,Limited Liability Company,"956 E Little Creek Rd, Norfolk, VA, 23518 - 3843, USA",John  Alexander  Fauntleroy  ,Active,
11194231,Trash Repo LLC,Legal Name,Limited Liability Company,"100 Gateway Ct Unit 103, Chesapeake, VA, 23320 - 4599, USA",Ivison E Davis ,Inactive,
11197373,"Travila, Inc.",Legal Name,Nonstock Corporation,"1322 W 38th St, Norfolk, VA, 23508, USA",Luciano Joseph Rizzo ,Active,
11546166,Travis's mobile tire repair & shop LLC,Legal Name,Limited Liability Company,"1546 W 42nd St, Norfolk, VA, 23508 - 2208, USA",travis  bostic ,Active,
S7442405,TRIbe Multisport LLC,Legal Name,Limited Liability Company,"1328 Magnolia Ave, Norfolk, VA, 23508 - 0000, USA",KIM   MURRAY ,Inactive,
11433539,Trillium Lane Real Estate Investing L.L.C.,Legal Name,Limited Liability Company,"3813 Longhill Arch, Chesapeake, VA, 23323, USA",Cindi  Hohs ,Active,
11264671,Trillium Lane Trucking LLC,Legal Name,Limited Liability Company,"8236 Gygax Rd, Norfolk, VA, 23505, USA",Cindi   Hohs ,Active,
06360259,"Trilogy Design Group, Inc.",Legal Name,Stock Corporation,"1101 MAGNOLIA AVE, NORFOLK, VA, 23508 - 0000, USA",DREW   FOCKLER ,Inactive,
T0508285,Trinco Technologies LLC,Legal Name,Limited Liability Company,"618 S PARK STREET, MADISON, WI, 53715 - 0000, USA",SHIVA S   SATHASIVAM ,Inactive,
S6061529,"Trinity Concepts Enterprises, LLC",Legal Name,Limited Liability Company,"5215 COLLEY AVENUE, NORFOLK, VA, 23508 - 0000, USA",JONATHAN   VAUGHN ,Inactive,
11162812,Trio Treats LLC,Legal Name,Limited Liability Company,"625 Carolina Ave, Norfolk, VA, 23508, USA",Tonya King Giddens ,Inactive,
11722436,Tropical Fusion LLC,Legal Name,Limited Liability Company,"1055 N Lexan Cres, Norfolk, VA, 23508 - 1238, USA",Anna  Bartlett ,Active,
11155182,Trucks Done Right Pressure Washing LLC,Legal Name,Limited Liability Company,"840 49th St, Norfolk, VA, 23508 - 2066, USA",Victor  Clark Jr.,Inactive,
S3957943,"TRUE AMERICAN TRANSPORT, LLC",Legal Name,Limited Liability Company,"1317 W 25TH ST, NORFOLK, VA, 23508 - 0000, USA",LUTHER A   BENNETT ,Inactive,
11129961,True Loyalty Cleaning Service LLC,Legal Name,Limited Liability Company,"633 W 36th St, Norfolk, VA, 23508, USA",Bianca  Newton ,Inactive,
11650598,TRUST US LLC,Legal Name,Limited Liability Company,"2301 Georgetown blvd, Chesapeake, VA, 23325 - 1536, USA",Nicole Viola Stone-Bacchus ,Active,
11670151,"TruTek Framing SC, LLC",Legal Name,Limited Liability Company,"4001 Highway 153, Greenville, SC, 29611 - 7404, USA",Rachel  Cropper ,Active,
11662923,"TTM Consulting, LLC",Legal Name,Limited Liability Company,"525 Connecticut Ave, Norfolk, VA, 23508, USA",Martha Anne Versprille ,Pending Inactive,
11163473,TULIPS,Legal Name,Nonstock Corporation,"1813 Colonial Arms Cir Apt 2, Virginia Beach, VA, 23454 - 3008, USA",jessica  valdivia ,Inactive,
11241097,Turner Express LLC,Legal Name,Limited Liability Company,"633 W 34th St, Norfolk, VA, 23508 - 3141, USA",Angela  Turner ,Inactive,
11183973,Turner's Market LLC,Legal Name,Limited Liability Company,"1049 W 37th St, Norfolk, VA, 23508, USA",Sonya  Turner ,Pending Inactive,
11536187,Turnstone Jewelry LLC,Legal Name,Limited Liability Company,"1220 Manchester Ave, Norfolk, VA, 23508, USA",Genevieve  Lawrence ,Inactive,
11324403,Tutt Powers Ventures LLC,Legal Name,Limited Liability Company,"1300 Bolling Ave, Norfolk, VA, 23508, USA",Natasha W Tutt ,Active,
11800540,TWO BEARS LLC,Legal Name,Limited Liability Company,"1106 JAMESTOWN CRES, Norfolk, VA, 23508, USA",GLENNIS  LOFLAND ,Active,
11278157,Tynes Mental Health Agency LLC,Legal Name,Limited Liability Company,"5215 Colley Ave, Suite138, Norfolk, VA, 23508 - 2166, USA",Lakesha  Williams ,Active,
11630984,Tzavaras PLC,Legal Name,Limited Liability Company,"1118 Westmoreland Ave, Norfolk, VA, 23508, USA",Theodore  Tzavaras ,Active,
11469665,U.F.O. UNMANNED AERIAL VEHICLE LOGISTICS LLC,Legal Name,Limited Liability Company,"1518 Melrose Pkwy, Norfolk, VA, 23508 - 1729, USA",Luke Stephen Cowden ,Inactive,
S3053719,"U.S. Sabre Group, L.L.C.",Legal Name,Limited Liability Company,"1027 WEST PRINCESS ANNE RD, NORFOLK, VA, 23507 - 0000, USA",DANIEL D  DICKENSON III ,Inactive,
S7827266,Ummah LLC,Legal Name,Limited Liability Company,"1063 W 38TH ST, NORFOLK, VA, 23508 - 0000, USA",DEMOND   LAWSON ,Inactive,
11044609,UniQuely DiVine llc ,Legal Name,Limited Liability Company,"1020 W 36th St, Norfolk, VA, 23508 - 2606, USA",Dionna Antoinette Small ,Inactive,
08258410,Unity Outreach Ministries,Legal Name,Nonstock Corporation,,STACY   COWARD ,Inactive,
S4656353,Universal Wireless Maintenance LLC,Legal Name,Limited Liability Company,"850 West 40th Street, Norfolk, VA, 23508 - 0000, USA",ANTHONY F   TESSALAAR ,Inactive,
S1835927,"Universal Wireless, LLC",Legal Name,Limited Liability Company,"999 WATERSIDE DR STE 2525, NORFOLK, VA, 23510 - 0000, USA",ROBERT  SCHLEGEL JR ,Inactive,
S1508482,"University Houses, LLC",Legal Name,Limited Liability Company,"1132 CHUMLEY RD, VIRGINIA BEACH, VA, 23451 - 0000, USA",PETE   MCCRARY ,Inactive,
S8294730,Unparalleled LLC,Legal Name,Limited Liability Company,"3611 Debree Ave, Norfolk, VA, 23508 - 0000, USA",ANTHONY   WHITAKER ,Inactive,
11502566,Unruly Motives LLC,Legal Name,Limited Liability Company,"835 W 38th St, Norfolk, VA, 23508, USA",Christian  Adu ,Active,
11554346,Up In Flames L.L.C.,Legal Name,Limited Liability Company,"714 Carolina Ave, Norfolk, VA, 23508, USA",Jeanetta  Freeman ,Active,
S8655344,UP Pay LLC,Legal Name,Limited Liability Company,"1435 Cedar Lane, Norfolk, VA, 23508 - 0000, USA",RANDY GLENN   HOLLINS ,Inactive,
S5856762,"Up The Creek KMCYC, LLC",Legal Name,Limited Liability Company,"765 W. 48th St #1, Norfolk, VA, 23508 - 0000, USA",ROBERT J   COX ,Inactive,
11126901,"Upscale Avenues, LLC",Legal Name,Limited Liability Company,"4013 Colley Ave Suites A&B, Norfolk, VA, 23508, USA",Robert  Rogers ,Inactive,
08216541,Upside Down Yoga,Legal Name,Nonstock Corporation,,SARAH   BLACK ,Inactive,
11196303,URBAN ARCHER LLC,Legal Name,Limited Liability Company,"828 W 35th St, Norfolk, VA, 23508, USA",Mark  Johnson ,Inactive,
